,SPG,NNN,SLG,PTY,WELL,BXP,EPR,WPC,STOR,EXEL,GEO,VTR,HST,HTA
21/07/2017,160.5800018,39.99000168,101.9300003,16.64999962,73.93000031,118.9100037,72.20999908,68,23.27000046,27.22999954,29.98999977,68.65000153,17.95999908,30.45000076
22/07/2017,,,,,,,,,,,,,,
23/07/2017,,,,,,,,,,,,,,
24/07/2017,160.0399933,40.22000122,102,16.78000069,73.15000153,119.0100021,71.77999878,67.94000244,23.23999977,28.11000061,29.96999931,68.05000305,17.96999931,30.40999985
25/07/2017,161.5700073,40.27000046,102.0199966,16.80999947,73.01000214,119.2699966,72.05000305,67.72000122,23.28000069,27.40999985,30.29999924,67.90000153,18.44000053,30.21999931
26/07/2017,163.7700043,40.54999924,101.8399963,16.79999924,73.29000092,120.3700027,72.18000031,67.91000366,23.57999992,28.02000046,30.25,68.08000183,18.02000046,30.32999992
27/07/2017,166.3300018,40.74000168,102.8099976,16.82999992,72.79000092,121.2099991,71.68000031,68.54000092,23.72999954,27.11000061,29.95000076,67.41000366,18.68000031,30.29000092
28/07/2017,160.5200043,40.06999969,103.25,16.88999939,73.06999969,122.3300018,71.79000092,68.16000366,23.60000038,27.62999916,29.62000084,67.12000275,18.70999908,30.31999969
29/07/2017,,,,,,,,,,,,,,
30/07/2017,,,,,,,,,,,,,,
31/07/2017,158.5,39.97999954,103.2699966,16.92000008,73.38999939,120.9100037,72.37999725,68.51000214,23.38999939,27.11000061,29.35000038,67.34999847,18.65999985,30.59000015
1/08/2017,164.5800018,41.20000076,104.0599976,16.56999969,72.31999969,121.8700027,72.68000031,68.83999634,23.57999992,26.46999931,29.38999939,66,18.90999985,30.19000053
2/08/2017,161.3699951,40.58000183,102.8399963,16.92000008,72.43000031,121.8300018,69.40000153,67.94000244,23.39999962,26.62999916,28.26000023,66.01999664,18.63999939,29.65999985
3/08/2017,161.9499969,40.20000076,102.2699966,17.04999924,73.05999756,123.7099991,69.30999756,67.65000153,23.62000084,25.70999908,28.18000031,66.44999695,18.38999939,30.06999969
4/08/2017,164.5299988,40.5,102.5899963,17.10000038,71.83000183,124.2200012,69.72000122,68.38999939,23.96999931,26.65999985,28.05999947,65.80999756,18.64999962,30.04999924
5/08/2017,,,,,,,,,,,,,,
6/08/2017,,,,,,,,,,,,,,
7/08/2017,166.3699951,40.54999924,102.2900009,17.18000031,71.91999817,122.75,69.5,67.58000183,23.84000015,26.69000053,26.02000046,65.65000153,18.73999977,29.80999947
8/08/2017,164.0899963,40.5,101.8499985,17.17000008,71.94000244,122.9599991,68.86000061,67.09999847,23.79999924,27.20000076,27.02000046,65.45999908,18.20999908,29.61000061
9/08/2017,163.4100037,40.83000183,101.6999969,16.84000015,71.23999786,121.6699982,68.13999939,66.45999908,23.89999962,27.19000053,26.65999985,65.62000275,17.96999931,29.47999954
10/08/2017,161.1499939,40.45000076,100.0299988,16.22999954,70.59999847,121.2699966,67.75,65.97000122,23.86000061,26.45000076,26.26000023,64.80000305,17.82999992,29.40999985
11/08/2017,157.8899994,39.91999817,99,16.54999924,70.40000153,120.0500031,67.08000183,65.87000275,23.70000076,26.51000023,26.86000061,64.94999695,17.85000038,29.36000061
12/08/2017,,,,,,,,,,,,,,
13/08/2017,,,,,,,,,,,,,,
14/08/2017,160.3399963,40.59000015,100.3700027,16.70000076,71.75,122.5100021,67.84999847,66.70999908,24.23999977,26.73999977,27.09000015,66.12999725,18,30.19000053
15/08/2017,157.4900055,40.40999985,99.47000122,16.67000008,71.23999786,122.4300003,67.95999908,67.01000214,24.51000023,26.90999985,27.20000076,66.18000031,17.95000076,30.04999924
16/08/2017,157.9499969,41.11000061,99.19999695,16.55999947,72,122.0299988,68.54000092,67.38999939,25.01000023,26.78000069,26.34000015,66.58999634,18.22999954,30.5
17/08/2017,157.1999969,41.11999893,97.66000366,16.23999977,71.09999847,121.0599976,68.20999908,67.23999786,25.06999969,26.87999916,25.29999924,66.52999878,17.92000008,30.44000053
18/08/2017,153.5800018,40.72999954,96.47000122,16.45000076,70.65000153,119.8300018,67.48000336,67.09999847,24.86000061,26.32999992,25.15999985,66.12000275,17.43000031,30.32999992
19/08/2017,,,,,,,,,,,,,,
20/08/2017,,,,,,,,,,,,,,
21/08/2017,154.5800018,41.18999863,97.47000122,16.47999954,71.98000336,120.7699966,67.63999939,67.59999847,25.09000015,26.37000084,25.29000092,67.44999695,17.37999916,30.62000084
22/08/2017,153.2299957,40.90000153,96.98000336,16.60000038,70.93000031,119.6200027,67.30000305,67.18000031,24.79000092,27,25.72999954,66.91000366,17.64999962,30.29000092
23/08/2017,157.5700073,41.06000137,98.12999725,16.62000084,71.58000183,121.0500031,68.09999847,67.33999634,24.93000031,26.79000092,25.51000023,67.54000092,17.56999969,30.59000015
24/08/2017,156.6600037,41.15000153,97.09999847,16.63999939,71.41000366,119.8899994,68.15000153,67.31999969,24.81999969,27.31999969,25.37000084,67.76999664,17.60000038,30.67000008
25/08/2017,159.0399933,41.56999969,97.84999847,16.70999908,71.91999817,121.4599991,69.15000153,67.52999878,25.03000069,27.15999985,25.73999977,67.88999939,17.70000076,30.67000008
26/08/2017,,,,,,,,,,,,,,
27/08/2017,,,,,,,,,,,,,,
28/08/2017,156.8300018,40.93999863,96.83000183,16.75,71.23999786,120.25,68.90000153,67.80999756,24.84000015,27.31999969,26.45000076,67.51000214,17.53000069,30.40999985
29/08/2017,156.25,40.88000107,96.16000366,16.77000046,71.93000031,119.5,68.81999969,67.73000336,24.84000015,27.55999947,26.93000031,67.79000092,17.68000031,30.48999977
30/08/2017,157.0200043,41.13999939,97.05000305,16.79999924,72.51000214,120.1900024,68.45999908,68,25.07999992,28.28000069,27.14999962,68.12999725,18.02000046,30.75
31/08/2017,156.8500061,41.83000183,96.37999725,16.78000069,73.22000122,120.5999985,69.66000366,68.84999847,25.37999916,29.23999977,27.63999939,68.44000244,18.12000084,31.06999969
1/09/2017,158.1900024,41.77999878,97.11000061,16.76000023,73.66999817,121.3000031,70.12000275,69.33999634,25.55999947,28.97999954,27.45999908,68.77999878,18.13999939,31.11000061
2/09/2017,,,,,,,,,,,,,,
3/09/2017,,,,,,,,,,,,,,
4/09/2017,,,,,,,,,,,,,,
5/09/2017,156.8800049,41.97999954,95.73000336,16.73999977,74.05999756,120.3700027,70.33999634,69.25,25.29000092,28.21999931,27.02000046,68.93000031,17.62000084,31.20999908
6/09/2017,158.7299957,41.90000153,96.54000092,16.85000038,73.66999817,120.9300003,70.44000244,69.16000366,25.29000092,28.17000008,27.32999992,68.34999847,17.97999954,31.37000084
7/09/2017,160.8000031,41.93999863,96.33999634,16.90999985,73.98999786,120.9100037,70.65000153,69.68000031,25.5,25.65999985,27.20000076,69.02999878,17.94000053,31.51000023
8/09/2017,159.5599976,42.65999985,95.44999695,16.76000023,74.66999817,120.1699982,70.80999756,69.63999939,25.71999931,25.96999931,27.36000061,69.47000122,18.14999962,31.45999908
9/09/2017,,,,,,,,,,,,,,
10/09/2017,,,,,,,,,,,,,,
11/09/2017,160.3200073,43.09000015,96.59999847,16.77000046,75.36000061,120.7099991,72.23000336,69.93000031,25.88999939,26.23999977,26.84000015,69.37999725,18.20999908,31.78000069
12/09/2017,157.5500031,42.58000183,96.16999817,16.76000023,74.33999634,120.1999969,71.77999878,69.41000366,25.71999931,26.95000076,26.54999924,68.52999878,18.37999916,31.06999969
13/09/2017,160.4299927,42.47000122,96.12000275,16.77000046,74.09999847,119.9599991,71.52999878,69.11000061,25.70000076,27.11000061,26.52000046,68.38999939,18.44000053,30.79000092
14/09/2017,163.75,42.79999924,97.83999634,16.72999954,74.44999695,122.3300018,71.87999725,69.45999908,25.93000031,27.23999977,26.22999954,68.94000244,18.27000046,30.84000015
15/09/2017,164.7700043,43.16999817,98.44000244,16.70000076,74.56999969,122.4000015,72.16000366,69.66000366,26.01000023,27.56999969,26.61000061,69.36000061,18.25,31.14999962
16/09/2017,,,,,,,,,,,,,,
17/09/2017,,,,,,,,,,,,,,
18/09/2017,161.5200043,42.99000168,98.18000031,16.69000053,74.30999756,121.6800003,71.66999817,69.69999695,25.73999977,27.57999992,26.79000092,68.87999725,18.30999947,31.06999969
19/09/2017,159.7299957,42.81999969,96.33999634,16.70999908,73.43000031,119.6399994,71.16999817,69.02999878,25.88999939,27.92000008,25.94000053,68.19999695,18.34000015,30.67000008
20/09/2017,159.8999939,42.65999985,97.72000122,16.69000053,73.19999695,120.7799988,70.68000031,69.02999878,25.52000046,28.27000046,26.03000069,68.06999969,18.45999908,30.36000061
21/09/2017,159.5800018,42.24000168,101.1299973,16.62999916,72.19999695,122.8399963,70.56999969,68.58000183,25.51000023,28.01000023,25.51000023,67.51999664,18.29000092,30.14999962
22/09/2017,158.8099976,42.11000061,100.6699982,16.69000053,70.95999908,121.6800003,69.97000122,68.62999725,25.47999954,24.46999931,25.63999939,66.04000092,18.32999992,29.80999947
23/09/2017,,,,,,,,,,,,,,
24/09/2017,,,,,,,,,,,,,,
25/09/2017,160.4799957,42.25,101.6999969,16.73999977,71.30999756,122.6299973,70.76000214,68.55999756,25.45999908,23.35000038,26.11000061,66.62000275,18.36000061,30.03000069
26/09/2017,163.5099945,42.27000046,103.0599976,16.78000069,71.80999756,123.75,70.70999908,68.70999908,25.54999924,23.59000015,25.60000038,66.16000366,18.5,30.04999924
27/09/2017,160.1100006,41.36000061,101.25,16.70999908,69.91000366,122.8199997,69.83000183,68.01000214,25.07999992,23.75,26.39999962,65.11000061,18.54000092,29.5
28/09/2017,161.5899963,41.81999969,100.7600021,16.75,70.58000183,122.7699966,69.76000214,68.55000305,24.79999924,24.22999954,26.67000008,65.41000366,18.48999977,29.80999947
29/09/2017,161.0099945,41.65999985,101.3199997,16.78000069,70.27999878,122.8799973,69.73999786,67.38999939,24.87000084,24.22999954,26.89999962,65.12999725,18.48999977,29.79999924
30/09/2017,,,,,,,,,,,,,,
1/10/2017,,,,,,,,,,,,,,
2/10/2017,159.6900024,41.84999847,102.1399994,16.79000092,69.55000305,121.9300003,69.75,67.76999664,25.13999939,24.28000069,26.45000076,63.88999939,18.43000031,29.54999924
3/10/2017,159.0399933,41.97000122,103.2200012,16.86000061,69.44000244,122.3600006,70.15000153,68.01000214,25.19000053,24.40999985,26.42000008,63.68000031,18.23999977,29.77000046
4/10/2017,159.8399963,41.90999985,104.3899994,16.90999985,68.62999725,123.6999969,70.68000031,68.43000031,25.12000084,25.26000023,26.30999947,63.65000153,18.20000076,29.87000084
5/10/2017,161.2599945,42.20000076,104.3700027,16.97999954,68.51999664,125.0599976,70.55000305,68.19999695,25.05999947,25.72999954,26.75,63.31000137,18.31999969,29.85000038
6/10/2017,160.2400055,41.70000076,105.0100021,16.94000053,68.34999847,126.9199982,70.26000214,67.91000366,24.87000084,25.70999908,25.89999962,63.34000015,18.34000015,29.76000023
7/10/2017,,,,,,,,,,,,,,
8/10/2017,,,,,,,,,,,,,,
9/10/2017,160.7599945,41.90999985,104.3499985,16.95999908,68.25,127.1699982,69.76000214,68.30999756,24.95999908,25.65999985,26,63.31000137,18.38999939,29.94000053
10/10/2017,162.9100037,41.90000153,104.4899979,16.98999977,68.01000214,127.0999985,69.83000183,68.59999847,25,25.94000053,26.18000031,63.25999832,18.54999924,29.85000038
11/10/2017,165.0800018,42.18000031,104.9000015,17,67.94000244,128.2799988,70.52999878,68.68000031,25.11000061,25.64999962,26.06999969,63.04999924,18.67000008,29.73999977
12/10/2017,164.5399933,42.22000122,104.8300018,16.89999962,68.01000214,128,70.52999878,69.23999786,25.29999924,24.72999954,26.21999931,63.08000183,19.39999962,29.97999954
13/10/2017,166.3099976,42.59999847,103.4899979,16.88999939,68.19999695,128.2899933,70.83000183,69.59999847,25.5,24.76000023,26.10000038,63.36000061,19.51000023,29.82999992
14/10/2017,,,,,,,,,,,,,,
15/10/2017,,,,,,,,,,,,,,
16/10/2017,165.3300018,42.47999954,102.8700027,16.86000061,68.06999969,128.3800049,71.05000305,69.58000183,25.77000046,29.02000046,25.94000053,63.13999939,19.39999962,29.79999924
17/10/2017,167.1000061,42.70999908,102.0100021,16.75,68.19000244,128.0599976,71.37999725,69.27999878,25.86000061,28.29999924,26.76000023,63.20000076,19.34000015,29.92000008
18/10/2017,164.4900055,42.36999893,101.5400009,16.55999947,68.30999756,126.6699982,70.91999817,69.68000031,25.75,27.53000069,26.21999931,63.31000137,19.85000038,29.88999939
19/10/2017,165.5200043,41.99000168,98.66000366,16.69000053,68.18000031,123.6299973,70.69000244,69.44000244,25.63999939,27.45999908,26.46999931,63.02000046,19.82999992,29.72999954
20/10/2017,164.7200012,41.72000122,97.40000153,16.70999908,68.16999817,122.9300003,70.44000244,69.73999786,25.30999947,27.17000008,26.20000076,63,19.45999908,29.77000046
21/10/2017,,,,,,,,,,,,,,
22/10/2017,,,,,,,,,,,,,,
23/10/2017,165.4400024,41.61000061,97.91999817,16.80999947,67.48999786,122.8799973,70.33000183,69.40000153,25.05999947,26.97999954,26,62.5,19.32999992,29.48999977
24/10/2017,163.8699951,41.16999817,96.19999695,16.84000015,66.84999847,121.4199982,69.81999969,68.98000336,25.01000023,26.44000053,25.06999969,61.81999969,19.65999985,29.54999924
25/10/2017,163.6799927,40.77000046,95.80000305,16.76000023,66.19999695,121.4899979,69.41000366,68.54000092,24.53000069,25.88999939,25.20000076,61.5,19.35000038,29.68000031
26/10/2017,163.7599945,40.06000137,95.87999725,16.77000046,65.76000214,121.2799988,68.90000153,67.83999634,24.29000092,25.92000008,25.46999931,61.09999847,19.39999962,29.45000076
27/10/2017,156.6600037,40.45000076,95.47000122,16.81999969,67.16000366,121.2300034,69.06999969,68.41999817,24.54000092,26.62999916,25.75,62.5,19.44000053,29.82999992
28/10/2017,,,,,,,,,,,,,,
29/10/2017,,,,,,,,,,,,,,
30/10/2017,157.7400055,40.18000031,94.52999878,16.81999969,67.20999908,120.8099976,68.90000153,68.37999725,24.54999924,26.07999992,25.29000092,63.25,19.29999924,29.88999939
31/10/2017,155.3300018,40.18000031,95.68000031,16.79999924,66.95999908,121.1800003,69.18000031,68.15000153,24.69000053,24.79000092,25.95000076,62.75,19.55999947,30.04999924
1/11/2017,157.0899963,40.24000168,95.19000244,16.80999947,67.01999664,121.9800034,69.05000305,68.23000336,24.70000076,24.22999954,25.88999939,63.06999969,19.72999954,29.77000046
2/11/2017,159.3600006,41.13000107,95.19000244,16.85000038,67.72000122,122.7699966,69.70999908,68.55000305,25.22999954,25.52000046,25.63999939,63.84000015,19.45999908,29.87000084
3/11/2017,155,40.81000137,94.15000153,16.87999916,68.15000153,120.6800003,69.5,70.33999634,25.53000069,26.25,25.65999985,64.09999847,19.62999916,30.07999992
4/11/2017,,,,,,,,,,,,,,
5/11/2017,,,,,,,,,,,,,,
6/11/2017,154.9900055,41.06000137,95.30000305,16.90999985,68,123.4300003,69.66000366,69.88999939,25.78000069,27.37999916,26.19000053,64.08999634,19.79000092,30.37999916
7/11/2017,159.0500031,41.59999847,96.45999908,17,68.58999634,124.1900024,70.36000061,71.22000122,26.10000038,26.59000015,26.56999969,64.33000183,19.79000092,30.43000031
8/11/2017,157.0299988,41.70000076,97.04000092,16.97999954,68.75,124.7399979,70.94000244,71.31999969,26.11000061,26.39999962,27.12000084,64.65000153,20.19000053,30.59000015
9/11/2017,161.2599945,41.97000122,98.75,16.94000053,68.27999878,126.0100021,68.16999817,71.25,25.94000053,25.75,26.93000031,64.80999756,20,30.5
10/11/2017,163.75,42.16999817,99.88999939,16.80999947,68.12000275,125.8499985,68.55999756,70.98999786,25.95000076,25.85000038,26.57999992,64.91000366,19.98999977,30.57999992
11/11/2017,,,,,,,,,,,,,,
12/11/2017,,,,,,,,,,,,,,
13/11/2017,160.3099976,42.54999924,100.0599976,16.61000061,68.31999969,125.9300003,69.12000275,71.69000244,26.17000008,26.04999924,26.19000053,65.38999939,20.03000069,30.75
14/11/2017,160.5099945,42.52999878,100.0400009,16.43000031,68.08999634,124.7799988,68.91999817,71.33000183,26.02000046,25.11000061,25.06999969,65.04000092,19.96999931,30.64999962
15/11/2017,159.3800049,42.18000031,100.1600037,16.27000046,67.73999786,124.1500015,67.63999939,71.26000214,25.79000092,24.75,25.07999992,64.37999725,19.76000023,30.26000023
16/11/2017,159.8699951,42.27000046,100.8099976,16.54999924,67.94000244,125.1800003,67.62000275,71.5,25.88999939,25.82999992,25.78000069,64.51000214,19.96999931,30.54999924
17/11/2017,161.9499969,42.54000092,100.8700027,16.62999916,67.95999908,125.0400009,67.66999817,71.44999695,26.25,26.37999916,25.70999908,64.40000153,19.88999939,30.55999947
18/11/2017,,,,,,,,,,,,,,
19/11/2017,,,,,,,,,,,,,,
20/11/2017,159.0099945,42.40000153,100.5199966,16.54000092,67.93000031,124.5699997,67.59999847,71.48999786,25.97999954,25.64999962,25.79000092,64.25,19.70000076,30.43000031
21/11/2017,159.1499939,42.65999985,101.0599976,16.44000053,68.29000092,125.1999969,67.91000366,72.31999969,26.25,26.04999924,25.86000061,64.31999969,19.79000092,30.95000076
22/11/2017,158.3300018,42.54999924,100.75,16.45000076,68.16999817,125,68.16999817,71.48000336,26.37000084,26.12999916,26.05999947,64.23999786,19.78000069,30.80999947
23/11/2017,,,,,,,,,,,,,,
24/11/2017,158,42.68000031,100.9800034,16.54000092,68.26000214,125.1600037,68.43000031,71.51999664,26.12000084,25.85000038,26,64.68000031,19.79999924,30.88999939
25/11/2017,,,,,,,,,,,,,,
26/11/2017,,,,,,,,,,,,,,
27/11/2017,156.3899994,42.41999817,101.2099991,16.46999931,67.47000122,125.2300034,67.79000092,71.12999725,26.07999992,26.37999916,26.29999924,63.86000061,19.60000038,30.69000053
28/11/2017,156.1199951,41.83000183,100.8799973,16.48999977,67.12000275,124.6900024,67.66000366,71.55999756,25.84000015,27.01000023,26.98999977,63.61000061,19.45999908,30.59000015
29/11/2017,158.7299957,41.36999893,102.2300034,16.45000076,67.27999878,125.0500031,67.62999725,71.09999847,25.79000092,26.10000038,26.54999924,64.06999969,19.67000008,30.55999947
30/11/2017,161.75,41.06999969,102.2300034,16.48999977,67.45999908,125.3799973,67.81999969,71.18000031,25.81999969,27.07999992,26.54000092,64.01000214,19.79000092,30.59000015
1/12/2017,162.3500061,41.77000046,102.0299988,16.5,67.95999908,127.1299973,67.88999939,71.16000366,25.93000031,28.12000084,25.82999992,64.80999756,19.51000023,30.75
2/12/2017,,,,,,,,,,,,,,
3/12/2017,,,,,,,,,,,,,,
4/12/2017,163.6699982,41.95000076,103.9499969,16.65999985,67.12999725,127.8399963,68.05000305,71.01000214,25.95000076,27.56999969,25.68000031,62.81999969,19.86000061,30.48999977
5/12/2017,162.75,41.54000092,102.6100006,16.67000008,66.12000275,125.4899979,66.98000336,70.09999847,25.47999954,26.72999954,25.10000038,62.72999954,19.72999954,30.53000069
6/12/2017,162.7599945,41.49000168,102.3899994,16.63999939,66.29000092,125.4100037,66.48000336,70.06999969,25.5,26.21999931,24.64999962,62.99000168,19.61000061,30.32999992
7/12/2017,162.0700073,41.59000015,101.8199997,16.62999916,66.19000244,123.9499969,66.70999908,70.51999664,25.64999962,26.89999962,24.48999977,63.52999878,19.64999962,30.46999931
8/12/2017,162.25,42.08000183,102.5999985,16.5,66.31999969,124.6600037,66.98000336,70.91000366,25.80999947,27.11000061,24.47999954,63.31000137,19.84000015,30.54000092
9/12/2017,,,,,,,,,,,,,,
10/12/2017,,,,,,,,,,,,,,
11/12/2017,162.2599945,41.84000015,102.5999985,16.5,65.91999817,125.0500031,67.19999695,70.13999939,25.73999977,26.42000008,23.89999962,63.31999969,19.82999992,30.57999992
12/12/2017,166.3500061,42.18000031,103.0199966,16.30999947,66.12000275,126.1800003,67.5,69.83999634,25.75,26.84000015,23.59000015,63.81999969,19.85000038,30.79999924
13/12/2017,165.8300018,42.56000137,102.9000015,16.28000069,66.41000366,126.3700027,67.66999817,70.37000275,26.17000008,26.57999992,23.68000031,63.86999893,19.85000038,31.28000069
14/12/2017,165.6300049,42.95000076,103.1299973,16.42000008,66.29000092,126.7099991,67.36000061,69.79000092,25.89999962,25.95000076,23.06999969,63.45999908,19.78000069,31.11000061
15/12/2017,167.8099976,43.25999832,103.2300034,16.32999992,66.94000244,129.4100037,67.22000122,70.66000366,25.93000031,26.10000038,23.78000069,64.25,20.13999939,31.39999962
16/12/2017,,,,,,,,,,,,,,
17/12/2017,,,,,,,,,,,,,,
18/12/2017,169.8200073,43.61999893,103.7900009,16.36000061,67.33999634,130.9600067,67.47000122,70.94000244,26.13999939,26.06999969,24,64.38999939,20.57999992,31.61000061
19/12/2017,168.4199982,42.93999863,101.6200027,16.35000038,64.48000336,128.8399963,65.26999664,69.37999725,25.62999916,26.68000031,23.47999954,61.83000183,20.28000069,30.70000076
20/12/2017,163.9799957,42.38000107,98.98999786,16.39999962,63.65999985,127.8499985,63.77000046,68.98000336,25.48999977,28.02000046,23.38999939,60.68999863,20.04999924,29.87999916
21/12/2017,164.6999969,41.88999939,99.12000275,16.40999985,63.47999954,126.9400024,63.11000061,68.66000366,25.37000084,27.80999947,23.54999924,59.84000015,20.04999924,29.73999977
22/12/2017,167.0700073,42.34000015,100.0400009,16.40999985,63.40000153,127.3399963,64.16000366,68.91999817,25.54999924,29.46999931,23.56999969,60.13999939,20.13999939,29.79999924
23/12/2017,,,,,,,,,,,,,,
24/12/2017,,,,,,,,,,,,,,
25/12/2017,,,,,,,,,,,,,,
26/12/2017,169.3600006,42.58000183,100.3499985,16.37999916,63.49000168,128.4900055,64.87000275,69.22000122,25.76000023,30.40999985,23.45999908,60.18000031,20.18000031,29.95999908
27/12/2017,170.7700043,42.79000092,100.6600037,16.36000061,63.27000046,129.0899963,65.23999786,69.58999634,26.04000092,30.80999947,23.43000031,60.13999939,20.14999962,30.04000092
28/12/2017,171.1499939,43.13000107,100.9300003,16.36000061,63.72000122,128.8399963,65.44999695,69.26000214,26.03000069,30.93000031,23.60000038,60.43000031,20.12000084,30.05999947
29/12/2017,171.7400055,43.13000107,100.9300003,16.45999908,63.77000046,130.0299988,65.45999908,68.90000153,26.04000092,30.39999962,23.60000038,60.00999832,19.85000038,30.04000092
30/12/2017,,,,,,,,,,,,,,
31/12/2017,,,,,,,,,,,,,,
1/01/2018,,,,,,,,,,,,,,
2/01/2018,172.4199982,42.91999817,100.6399994,16.52000046,64.02999878,129.2799988,64.48999786,68.37999725,25.84000015,31.39999962,24.06999969,59.75999832,19.94000053,29.70000076
3/01/2018,171.6199951,42.56000137,100.9499969,16.63999939,64.13999939,129.3500061,63.84999847,68.47000122,25.89999962,31.75,23.78000069,60.11999893,19.87000084,29.82999992
4/01/2018,166.6000061,41.61999893,98.84999847,16.77000046,62.75999832,126.4800034,62.66999817,67.51999664,25.5,31.88999939,23.13999939,58.65000153,19.81999969,29.02000046
5/01/2018,168.1499939,41.38999939,99.86000061,16.79999924,62.36999893,127.8600006,62.59000015,67.69000244,25.35000038,31.62000084,23.37999916,58.34999847,19.86000061,28.80999947
6/01/2018,,,,,,,,,,,,,,
7/01/2018,,,,,,,,,,,,,,
8/01/2018,169.25,41.75999832,99.37999725,16.89999962,62.59000015,126.7399979,62.56999969,67.73000336,25.31999969,29.29999924,24.15999985,58.45000076,20.38999939,28.93000031
9/01/2018,165.5299988,41.04999924,98.62999725,16.80999947,61.36999893,125.4000015,61.33000183,67.20999908,25.09000015,30.01000023,23.59000015,57.68999863,20.44000053,28.27000046
10/01/2018,164.9799957,40.36999893,96.08000183,16.75,60.70999908,124.6500015,59.97999954,65.48999786,24.70000076,29.98999977,22.76000023,56.84000015,20.64999962,27.95000076
11/01/2018,164.8300018,40.40999985,95.73000336,16.48999977,60.16999817,123.8600006,60.29999924,65.43000031,24.80999947,30.07999992,23.03000069,56.22999954,20.56999969,27.59000015
12/01/2018,165.5099945,39.95000076,95.47000122,16.48999977,59.15999985,122.3300018,59.61999893,64.94999695,24.46999931,30.37999916,22.70000076,54.83000183,20.36000061,27.29000092
13/01/2018,,,,,,,,,,,,,,
14/01/2018,,,,,,,,,,,,,,
15/01/2018,,,,,,,,,,,,,,
16/01/2018,165.0399933,39.95999908,94.98999786,16.45000076,59.25999832,121.5599976,60.38999939,65.22000122,24.60000038,29.64999962,22.87999916,54.52000046,20.31999969,27.35000038
17/01/2018,167.3999939,40.61000061,95.06999969,16.44000053,60.11000061,122.5,60.79000092,65.97000122,24.76000023,27.48999977,22.62999916,54.97999954,20.93000031,27.57999992
18/01/2018,164.25,39.68999863,94.11000061,16.45999908,59.29000092,121.1800003,59.54999924,64.37999725,24.17000008,27.86000061,22.14999962,54.38000107,20.5,27.39999962
19/01/2018,164.2400055,40.33000183,93.91000366,16.52000046,59.29000092,121.9499969,60.50999832,64.75,24.13999939,28,22.21999931,54.47000122,20.71999931,27.44000053
20/01/2018,,,,,,,,,,,,,,
21/01/2018,,,,,,,,,,,,,,
22/01/2018,166.1000061,40.72999954,95.95999908,16.52000046,59.33000183,123.4700012,60.91999817,65.36000061,24.79000092,29.44000053,22.39999962,54.49000168,20.80999947,27.79000092
23/01/2018,166.3300018,41.22999954,97.15000153,16.67000008,60.31999969,124.1500015,61.84000015,66.26999664,25.12999916,30.39999962,22.21999931,55.95000076,21.29999924,28.10000038
24/01/2018,166.1000061,40.88999939,96.98000336,16.60000038,60.54000092,123.2399979,61.59999847,65.65000153,24.89999962,30.47999954,22.71999931,55.88999939,21.29000092,27.97999954
25/01/2018,164.1999969,41.36000061,96.48999786,16.63999939,60.84000015,122.6800003,61.95999908,65.80999756,24.79999924,30.45999908,22.79999924,56.40999985,21.17000008,28.10000038
26/01/2018,163.7100067,40.77999878,97.91999817,16.63999939,60.59000015,122.9700012,60.81999969,65.55999756,24.62000084,30.27000046,23.47999954,55.88999939,21.23999977,27.70999908
27/01/2018,,,,,,,,,,,,,,
28/01/2018,,,,,,,,,,,,,,
29/01/2018,162.9199982,39.79000092,98.47000122,16.43000031,59.52000046,121.3399963,59.18000031,64.37000275,24.45999908,31.36000061,22.64999962,55.52999878,20.95000076,27.42000008
30/01/2018,162.6100006,38.86000061,98.19000244,16.36000061,58.52999878,119.4199982,58.06999969,63.81000137,24.05999947,30.5,22.59000015,54.65000153,20.82999992,27.09000015
31/01/2018,163.3699951,39.68000031,100.5199966,16.43000031,59.97000122,123.7099991,59.06000137,64.80999756,24.51000023,30.30999947,22.54999924,55.97000122,20.76000023,27.61000061
1/02/2018,159.6499939,38.54999924,99.5,16.46999931,58.04000092,119.1900024,58.50999832,63.72000122,23.87000084,30.65999985,22.28000069,54.40000153,20.56999969,27.10000038
2/02/2018,156.5200043,38.54999924,98.06999969,16.45999908,58.45000076,119.3399963,58.27999878,63.06999969,23.70999908,30.21999931,21.61000061,54.33000183,20.11000061,27.31999969
3/02/2018,,,,,,,,,,,,,,
4/02/2018,,,,,,,,,,,,,,
5/02/2018,155.1199951,37.97000122,93.63999939,16.30999947,56.52999878,114.7399979,56.58000183,61.11999893,23.03000069,28.45999908,20.59000015,52.88000107,19.35000038,26.36000061
6/02/2018,155.9799957,38.00999832,93.44999695,16.32999992,57.20999908,115.3199997,56.93000031,61.33000183,23.19000053,29.03000069,19.79999924,53.18999863,19.42000008,26.13999939
7/02/2018,154.8600006,37.49000168,92.86000061,16.45999908,56.54999924,115.3399963,56.11000061,60.86000061,23.01000023,29.71999931,19.79000092,52.97000122,19.45000076,26.04000092
8/02/2018,152.1799927,36.52000046,90.61000061,16.35000038,54.66999817,112.0899963,54.95999908,59.24000168,22.52000046,27.60000038,20.04000092,50.91999817,18.75,25.44000053
9/02/2018,157.1999969,37.29000092,92.18000031,15.96000004,55.47999954,115.3499985,56.43999863,61.15000153,23.18000031,28.20999908,20.19000053,51.59000015,19.52000046,26.20000076
10/02/2018,,,,,,,,,,,,,,
